t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
12.767,cam3,IDLE_ATTENTIVE,DESK_GENERAL,0.0324,920.07,206.78,859.07,207.75,925.70,258.85,940.30,342.06,986.38,611.57,1126.90,431.87,775.44,420.81,914.19,644.91,616.90,615.69,983.68,782.63
12.800,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0323,920.21,206.73,859.19,207.70,925.83,258.79,940.42,342.00,986.38,611.56,1127.02,431.80,775.49,420.75,914.22,644.85,616.95,615.63,983.68,782.63
12.833,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0321,920.40,206.61,859.36,207.59,925.99,258.70,940.54,341.93,986.39,611.56,1127.14,431.73,775.53,420.68,914.25,644.79,617.01,615.57,983.68,782.63
12.867,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0320,920.43,206.61,859.38,207.59,926.03,258.68,940.57,341.91,986.39,611.56,1127.17,431.71,775.54,420.66,914.26,644.77,617.03,615.55,983.68,782.63
12.900,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,920.43,206.60,859.40,207.58,926.08,258.66,940.61,341.89,986.39,611.56,1127.21,431.68,775.55,420.64,914.27,644.75,617.05,615.53,983.68,782.63
12.933,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,920.18,206.77,859.21,207.72,926.03,258.70,940.56,341.91,986.38,611.56,1127.16,431.71,775.53,420.66,914.26,644.77,617.03,615.55,983.68,782.63
12.967,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,919.63,206.95,858.89,207.79,926.05,258.73,940.55,341.92,986.38,611.56,1127.16,431.71,775.53,420.66,914.26,644.78,617.03,615.56,983.68,782.63
13.000,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,918.60,207.41,858.22,208.12,926.01,258.81,940.49,341.95,986.38,611.56,1127.09,431.75,775.50,420.70,914.24,644.80,617.00,615.58,983.68,782.63
13.033,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,917.20,207.98,857.40,208.45,926.08,258.87,940.50,341.94,986.38,611.56,1127.11,431.74,775.50,420.69,914.25,644.80,617.01,615.58,983.68,782.63
13.067,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,915.29,208.75,856.24,208.92,926.04,259.01,940.44,341.98,986.38,611.57,1127.04,431.78,775.48,420.73,914.23,644.83,616.98,615.61,983.68,782.63
13.100,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,912.98,209.61,854.90,209.43,926.09,259.13,940.44,341.97,986.38,611.57,1127.05,431.77,775.48,420.72,914.23,644.82,616.98,615.60,983.68,782.63
13.133,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,910.17,210.65,853.29,210.09,926.16,259.25,940.49,341.95,986.38,611.56,1127.10,431.75,775.50,420.70,914.25,644.80,617.01,615.58,983.68,782.63
13.167,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,906.76,211.89,851.35,210.84,926.03,259.47,940.43,341.98,986.37,611.57,1127.04,431.78,775.47,420.73,914.23,644.83,616.98,615.61,983.68,782.63
13.200,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,903.16,213.08,849.47,211.49,926.08,259.61,940.54,341.92,986.38,611.56,1127.14,431.72,775.52,420.67,914.26,644.78,617.03,615.56,983.68,782.63
13.233,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,899.14,214.43,847.35,212.26,925.90,259.85,940.52,341.93,986.38,611.56,1127.13,431.73,775.51,420.68,914.25,644.79,617.02,615.57,983.68,782.63
13.267,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0318,894.81,215.85,845.12,213.07,925.57,260.14,940.45,341.97,986.38,611.57,1127.06,431.77,775.48,420.72,914.24,644.82,616.99,615.60,983.68,782.63
13.300,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,890.51,217.27,842.96,213.87,925.18,260.45,940.37,342.01,986.37,611.57,1126.98,431.81,775.45,420.76,914.22,644.86,616.95,615.64,983.68,782.63
13.333,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,886.28,218.59,840.91,214.60,924.75,260.76,940.30,342.05,986.37,611.57,1126.91,431.86,775.42,420.80,914.20,644.89,616.92,615.67,983.68,782.63
13.367,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,882.27,219.84,839.01,215.30,924.29,261.06,940.22,342.09,986.37,611.57,1126.84,431.90,775.39,420.84,914.18,644.93,616.89,615.70,983.68,782.63
13.400,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,878.56,220.96,837.32,215.90,923.84,261.33,940.17,342.12,986.36,611.57,1126.78,431.93,775.37,420.87,914.16,644.95,616.86,615.73,983.68,782.63
13.433,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0319,875.17,222.00,835.79,216.45,923.25,261.66,939.99,342.21,986.35,611.57,1126.62,432.03,775.30,420.97,914.12,645.03,616.78,615.80,983.68,782.63
13.467,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0317,872.42,222.83,834.56,216.90,922.80,261.90,939.89,342.26,986.34,611.57,1126.52,432.09,775.25,421.02,914.10,645.07,616.75,615.84,983.68,782.63
13.500,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0315,870.19,223.52,833.55,217.27,922.33,262.15,939.73,342.34,986.33,611.58,1126.38,432.17,775.18,421.10,914.06,645.14,616.69,615.90,983.68,782.63
13.533,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0312,868.42,224.12,832.70,217.62,921.90,262.37,939.55,342.43,986.32,611.58,1126.21,432.27,775.09,421.19,914.03,645.20,616.62,615.97,983.68,782.63
13.567,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0309,867.05,224.68,831.96,217.98,921.41,262.62,939.27,342.58,986.30,611.59,1125.95,432.42,774.97,421.34,913.96,645.32,616.51,616.08,983.68,782.63
13.600,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0306,866.25,225.02,831.52,218.18,921.09,262.78,939.08,342.67,986.28,611.59,1125.77,432.52,774.88,421.44,913.92,645.40,616.44,616.15,983.68,782.63
13.633,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0303,865.79,225.28,831.19,218.37,920.82,262.92,938.88,342.77,986.27,611.60,1125.59,432.63,774.79,421.53,913.88,645.47,616.37,616.22,983.68,782.63
13.667,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0299,865.47,225.48,830.89,218.57,920.55,263.06,938.68,342.87,986.25,611.60,1125.40,432.74,774.69,421.64,913.84,645.55,616.30,616.30,983.68,782.63
13.700,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0294,865.37,225.86,830.40,218.99,920.11,263.23,938.42,342.99,986.23,611.61,1125.13,432.87,774.60,421.75,913.79,645.64,616.22,616.38,983.68,782.63
13.733,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0288,865.23,226.35,829.83,219.52,919.63,263.42,938.14,343.12,986.21,611.61,1124.83,433.02,774.50,421.87,913.74,645.73,616.13,616.47,983.68,782.63
13.767,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0283,865.07,226.72,829.32,219.94,919.14,263.62,937.85,343.26,986.18,611.62,1124.51,433.18,774.39,422.00,913.68,645.84,616.04,616.58,983.68,782.63
13.800,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0278,864.87,227.14,828.78,220.39,918.64,263.83,937.54,343.41,986.16,611.63,1124.19,433.35,774.28,422.14,913.62,645.95,615.94,616.68,983.68,782.63
13.833,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0273,864.66,227.54,828.26,220.84,918.18,264.03,937.25,343.54,986.14,611.63,1123.89,433.50,774.18,422.26,913.57,646.05,615.85,616.78,983.68,782.63
13.867,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0268,864.39,227.91,827.72,221.27,917.65,264.26,936.92,343.71,986.11,611.64,1123.54,433.69,774.05,422.42,913.50,646.18,615.74,616.90,983.68,782.63
13.900,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0263,864.18,228.28,827.22,221.67,917.16,264.48,936.60,343.86,986.09,611.65,1123.21,433.86,773.94,422.56,913.44,646.29,615.64,617.01,983.68,782.63
13.933,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0257,863.84,228.72,826.64,222.14,916.63,264.71,936.26,344.03,986.06,611.66,1122.85,434.04,773.81,422.72,913.38,646.41,615.53,617.12,983.68,782.63
13.967,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0250,863.58,229.14,826.10,222.60,916.11,264.94,935.92,344.19,986.03,611.66,1122.50,434.23,773.67,422.87,913.32,646.53,615.43,617.24,983.68,782.63
14.000,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0243,863.21,229.55,825.51,223.07,915.59,265.18,935.57,344.36,986.00,611.67,1122.15,434.41,773.54,423.03,913.25,646.65,615.32,617.35,983.68,782.63
14.033,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0237,862.89,229.98,824.95,223.53,915.05,265.43,935.21,344.54,985.97,611.68,1121.78,434.61,773.40,423.20,913.18,646.77,615.21,617.48,983.68,782.63
14.067,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0231,862.64,230.46,824.43,224.01,914.51,265.68,934.84,344.73,985.95,611.69,1121.40,434.81,773.26,423.38,913.11,646.91,615.09,617.61,983.68,782.63
14.100,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0225,862.26,230.94,823.85,224.50,913.98,265.93,934.48,344.91,985.92,611.70,1121.04,435.01,773.12,423.55,913.04,647.03,614.98,617.74,983.68,782.63
14.133,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0220,861.80,231.40,823.27,224.97,913.47,266.18,934.13,345.09,985.89,611.70,1120.68,435.20,772.99,423.72,912.97,647.16,614.87,617.86,983.68,782.63
14.167,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0214,861.39,231.81,822.72,225.39,912.95,266.43,933.77,345.27,985.86,611.71,1120.31,435.40,772.85,423.89,912.90,647.28,614.76,617.98,983.68,782.63
14.200,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0208,861.01,232.30,822.17,225.87,912.44,266.67,933.41,345.45,985.83,611.72,1119.95,435.60,772.71,424.06,912.84,647.41,614.66,618.10,983.68,782.63
14.233,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0201,860.72,232.71,821.67,226.28,911.91,266.93,933.04,345.64,985.81,611.73,1119.58,435.80,772.57,424.23,912.77,647.53,614.55,618.23,983.68,782.63
14.267,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0195,860.31,233.19,821.12,226.74,911.39,267.19,932.68,345.83,985.78,611.74,1119.21,436.00,772.42,424.41,912.70,647.66,614.44,618.36,983.68,782.63
14.300,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0189,859.95,233.60,820.60,227.17,910.86,267.45,932.30,346.02,985.75,611.75,1118.83,436.21,772.28,424.59,912.63,647.79,614.33,618.49,983.68,782.63
14.333,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0181,859.63,234.00,820.12,227.56,910.36,267.70,931.94,346.20,985.72,611.76,1118.47,436.40,772.13,424.76,912.57,647.91,614.23,618.61,983.68,782.63
14.367,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0175,859.19,234.41,819.58,227.98,909.85,267.95,931.58,346.39,985.69,611.76,1118.11,436.60,771.99,424.94,912.50,648.03,614.13,618.73,983.68,782.63
14.400,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0168,858.81,234.84,819.06,228.41,909.36,268.20,931.23,346.57,985.66,611.77,1117.76,436.80,771.85,425.11,912.44,648.14,614.03,618.84,983.68,782.63
14.433,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0160,858.28,235.30,818.48,228.88,908.87,268.45,930.87,346.75,985.63,611.78,1117.40,436.99,771.70,425.28,912.37,648.26,613.94,618.96,983.68,782.63
14.467,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0151,857.90,235.70,817.99,229.27,908.40,268.68,930.53,346.92,985.59,611.79,1117.07,437.17,771.56,425.44,912.32,648.36,613.86,619.06,983.68,782.63
14.500,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0143,857.40,236.11,817.45,229.68,907.91,268.93,930.17,347.11,985.56,611.80,1116.71,437.37,771.41,425.61,912.26,648.47,613.76,619.18,983.68,782.63
14.533,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0136,856.97,236.52,816.95,230.08,907.46,269.16,929.84,347.28,985.53,611.81,1116.38,437.55,771.28,425.77,912.20,648.57,613.68,619.28,983.68,782.63
14.567,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0128,856.40,236.99,816.37,230.52,906.93,269.44,929.45,347.49,985.50,611.82,1116.00,437.77,771.12,425.96,912.13,648.70,613.58,619.41,983.68,782.63
14.600,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0120,856.09,237.35,815.93,230.89,906.52,269.64,929.15,347.64,985.47,611.83,1115.70,437.93,770.99,426.11,912.08,648.79,613.50,619.51,983.68,782.63
14.633,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0111,855.87,237.61,815.60,231.14,906.13,269.83,928.86,347.78,985.44,611.83,1115.42,438.08,770.87,426.23,912.04,648.87,613.44,619.59,983.68,782.63
14.667,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0103,855.45,237.97,815.14,231.48,905.70,270.06,928.54,347.95,985.41,611.84,1115.10,438.26,770.73,426.39,911.99,648.96,613.37,619.68,983.68,782.63
14.700,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0093,855.16,238.31,814.74,231.83,905.32,270.24,928.26,348.09,985.38,611.85,1114.83,438.41,770.61,426.51,911.95,649.03,613.31,619.76,983.68,782.63
14.733,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0084,854.79,238.62,814.32,232.15,904.94,270.43,927.98,348.23,985.35,611.86,1114.55,438.55,770.48,426.64,911.91,649.11,613.25,619.84,983.68,782.63
14.767,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0074,854.49,238.82,813.97,232.37,904.59,270.60,927.72,348.36,985.32,611.87,1114.30,438.69,770.37,426.76,911.87,649.17,613.20,619.91,983.68,782.63
14.800,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0065,854.26,239.08,813.65,232.61,904.23,270.78,927.44,348.50,985.29,611.88,1114.03,438.84,770.25,426.88,911.84,649.24,613.14,619.98,983.68,782.63
14.833,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0057,853.99,239.38,813.33,232.85,903.89,270.96,927.19,348.63,985.27,611.89,1113.78,438.97,770.14,427.00,911.80,649.31,613.08,620.05,983.68,782.63
14.867,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0050,853.69,239.63,813.01,233.08,903.59,271.11,926.96,348.74,985.24,611.89,1113.55,439.09,770.05,427.10,911.77,649.37,613.04,620.11,983.68,782.63
14.900,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0043,853.54,239.75,812.81,233.19,903.34,271.22,926.78,348.83,985.22,611.90,1113.37,439.19,769.96,427.18,911.74,649.41,613.01,620.16,983.68,782.63
14.933,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0035,853.19,240.02,812.45,233.44,902.99,271.40,926.51,348.97,985.19,611.91,1113.11,439.33,769.85,427.30,911.71,649.48,612.95,620.23,983.68,782.63
14.967,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0026,852.80,240.23,812.09,233.65,902.68,271.56,926.27,349.08,985.17,611.91,1112.88,439.46,769.75,427.41,911.67,649.54,612.90,620.29,983.68,782.63
15.000,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0018,852.54,240.43,811.82,233.84,902.45,271.67,926.10,349.17,985.14,611.92,1112.70,439.55,769.67,427.48,911.65,649.58,612.87,620.33,983.68,782.63
15.033,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0010,852.27,240.65,811.55,234.02,902.17,271.81,925.89,349.27,985.12,611.93,1112.49,439.66,769.57,427.57,911.63,649.63,612.84,620.39,983.68,782.63
15.067,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,0.0002,852.00,240.73,811.32,234.10,901.95,271.91,925.72,349.35,985.10,611.93,1112.33,439.74,769.50,427.64,911.61,649.66,612.81,620.42,983.68,782.63
15.100,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0006,851.86,240.88,811.17,234.25,901.88,271.94,925.66,349.37,985.10,611.93,1112.27,439.77,769.48,427.65,911.61,649.65,612.81,620.42,983.70,782.62
15.133,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0014,851.67,241.06,810.97,234.43,901.72,272.02,925.55,349.43,985.11,611.93,1112.16,439.84,769.44,427.70,911.60,649.67,612.80,620.44,983.73,782.61
15.167,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0021,851.55,241.11,810.88,234.47,901.68,272.03,925.52,349.44,985.12,611.93,1112.12,439.85,769.44,427.70,911.60,649.67,612.80,620.44,983.76,782.61
15.200,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0028,851.48,241.15,810.83,234.47,901.61,272.06,925.48,349.46,985.13,611.93,1112.06,439.88,769.43,427.72,911.60,649.67,612.80,620.44,983.78,782.60
15.233,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0034,851.42,241.15,810.79,234.47,901.57,272.07,925.45,349.47,985.14,611.93,1112.03,439.90,769.43,427.72,911.61,649.66,612.81,620.43,983.80,782.59
15.267,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0040,851.34,241.13,810.75,234.46,901.56,272.07,925.44,349.47,985.15,611.93,1112.01,439.90,769.44,427.70,911.62,649.64,612.82,620.42,983.83,782.58
15.300,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0047,851.30,241.20,810.70,234.51,901.54,272.07,925.43,349.47,985.17,611.92,1111.99,439.91,769.44,427.70,911.62,649.63,612.83,620.40,983.85,782.58
15.333,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0053,851.26,241.26,810.65,234.56,901.50,272.08,925.40,349.48,985.18,611.92,1111.95,439.93,769.44,427.70,911.63,649.62,612.83,620.40,983.87,782.57
15.367,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0059,851.16,241.27,810.59,234.57,901.48,272.09,925.38,349.48,985.19,611.92,1111.93,439.93,769.44,427.69,911.63,649.61,612.84,620.39,983.90,782.56
15.400,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0066,851.04,241.43,810.44,234.71,901.33,272.17,925.27,349.55,985.19,611.92,1111.82,440.00,769.41,427.74,911.62,649.64,612.82,620.42,983.92,782.55
15.433,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0072,850.72,241.55,810.23,234.82,901.22,272.23,925.19,349.59,985.20,611.92,1111.72,440.05,769.38,427.78,911.61,649.66,612.81,620.44,983.94,782.55
15.467,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0077,850.49,241.63,810.05,234.92,901.09,272.30,925.09,349.65,985.20,611.92,1111.62,440.11,769.35,427.83,911.59,649.68,612.79,620.46,983.96,782.54
15.500,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0080,850.56,241.53,810.13,234.81,901.13,272.27,925.11,349.63,985.21,611.92,1111.63,440.10,769.37,427.80,911.61,649.66,612.80,620.44,983.97,782.54
15.533,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0084,850.58,241.54,810.11,234.85,901.14,272.25,925.12,349.61,985.22,611.92,1111.62,440.09,769.39,427.78,911.61,649.64,612.81,620.43,983.98,782.53
15.567,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0088,850.55,241.52,810.13,234.79,901.16,272.23,925.13,349.60,985.23,611.92,1111.62,440.08,769.40,427.76,911.62,649.62,612.83,620.41,984.00,782.53
15.600,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0093,850.57,241.52,810.18,234.73,901.19,272.20,925.16,349.58,985.24,611.91,1111.64,440.07,769.42,427.73,911.64,649.60,612.84,620.39,984.02,782.52
15.633,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0097,850.75,241.40,810.30,234.63,901.26,272.15,925.21,349.54,985.25,611.91,1111.67,440.04,769.45,427.69,911.65,649.57,612.87,620.35,984.03,782.52
15.667,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0102,850.57,241.46,810.18,234.66,901.15,272.21,925.12,349.59,985.25,611.91,1111.58,440.09,769.42,427.73,911.64,649.59,612.85,620.37,984.05,782.51
15.700,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0106,850.58,241.36,810.23,234.57,901.20,272.18,925.15,349.56,985.26,611.91,1111.60,440.07,769.45,427.70,911.65,649.56,612.87,620.35,984.06,782.51
15.733,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0109,850.49,241.41,810.14,234.63,901.11,272.23,925.07,349.60,985.26,611.91,1111.51,440.12,769.43,427.73,911.64,649.58,612.86,620.37,984.08,782.50
15.767,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0114,850.41,241.41,810.11,234.60,901.09,272.23,925.05,349.61,985.27,611.91,1111.48,440.13,769.43,427.73,911.65,649.58,612.86,620.37,984.09,782.50
15.800,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0120,850.30,241.38,810.09,234.57,901.13,272.20,925.08,349.59,985.28,611.91,1111.50,440.11,769.44,427.70,911.66,649.55,612.88,620.34,984.11,782.49
15.833,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0125,850.31,241.33,810.14,234.49,901.19,272.16,925.12,349.56,985.29,611.90,1111.53,440.09,769.47,427.67,911.68,649.52,612.90,620.31,984.13,782.49
15.867,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0129,850.35,241.20,810.23,234.36,901.28,272.09,925.19,349.51,985.30,611.90,1111.59,440.05,769.50,427.61,911.70,649.48,612.93,620.27,984.15,782.48
15.900,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0135,850.57,240.89,810.50,234.08,901.57,271.91,925.41,349.37,985.33,611.90,1111.78,439.92,769.59,427.47,911.75,649.38,613.01,620.16,984.17,782.47
15.933,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0141,850.67,240.74,810.65,233.94,901.76,271.78,925.55,349.28,985.35,611.89,1111.92,439.83,769.65,427.37,911.80,649.31,613.07,620.09,984.19,782.47
15.967,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0148,850.87,240.52,810.90,233.70,902.01,271.61,925.74,349.15,985.37,611.89,1112.09,439.71,769.73,427.25,911.85,649.22,613.14,619.99,984.22,782.46
16.000,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0154,851.16,240.14,811.27,233.31,902.39,271.37,926.03,348.97,985.39,611.88,1112.36,439.54,769.85,427.07,911.92,649.09,613.24,619.86,984.24,782.45
16.033,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0159,851.63,239.74,811.73,232.92,902.79,271.11,926.34,348.78,985.42,611.87,1112.64,439.36,769.98,426.87,911.99,648.95,613.35,619.71,984.26,782.45
16.067,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0164,851.92,239.43,812.05,232.63,903.16,270.88,926.62,348.60,985.44,611.86,1112.90,439.19,770.09,426.70,912.06,648.83,613.45,619.58,984.28,782.44
16.100,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0170,852.31,239.01,812.48,232.24,903.60,270.60,926.95,348.39,985.47,611.86,1113.21,438.99,770.23,426.49,912.14,648.68,613.57,619.43,984.29,782.43
16.133,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0174,852.93,238.48,813.08,231.75,904.15,270.25,927.38,348.13,985.50,611.85,1113.61,438.73,770.40,426.23,912.25,648.49,613.72,619.24,984.31,782.43
16.167,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0179,853.40,238.06,813.59,231.31,904.66,269.94,927.76,347.90,985.53,611.84,1113.96,438.50,770.56,426.00,912.34,648.33,613.86,619.06,984.33,782.42
16.200,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0184,853.89,237.52,814.14,230.81,905.21,269.59,928.19,347.64,985.56,611.83,1114.36,438.25,770.73,425.74,912.44,648.14,614.02,618.87,984.35,782.42
16.233,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0189,854.34,237.00,814.66,230.35,905.79,269.24,928.63,347.37,985.59,611.82,1114.77,437.99,770.91,425.47,912.55,647.95,614.18,618.67,984.36,782.41
16.267,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0193,854.83,236.46,815.25,229.83,906.38,268.88,929.09,347.10,985.62,611.81,1115.19,437.72,771.10,425.20,912.66,647.75,614.35,618.47,984.38,782.41
16.300,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0198,855.37,235.89,815.84,229.30,906.96,268.52,929.54,346.83,985.66,611.80,1115.60,437.46,771.29,424.94,912.77,647.56,614.52,618.26,984.40,782.40
16.333,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0202,855.94,235.40,816.43,228.83,907.55,268.17,929.99,346.56,985.69,611.80,1116.02,437.19,771.47,424.67,912.87,647.36,614.70,618.06,984.41,782.40
16.367,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0204,856.50,234.83,817.05,228.28,908.14,267.82,930.44,346.30,985.72,611.79,1116.44,436.92,771.66,424.40,912.98,647.17,614.87,617.86,984.42,782.39
16.400,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0207,857.12,234.24,817.70,227.72,908.75,267.45,930.90,346.03,985.74,611.78,1116.87,436.65,771.86,424.13,913.09,646.97,615.05,617.65,984.43,782.39
16.433,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0209,857.64,233.72,818.28,227.23,909.32,267.12,931.34,345.77,985.77,611.77,1117.27,436.40,772.04,423.87,913.20,646.78,615.22,617.46,984.44,782.39
16.467,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0212,858.16,233.22,818.83,226.79,909.88,266.79,931.77,345.52,985.80,611.76,1117.67,436.15,772.22,423.62,913.30,646.59,615.40,617.27,984.45,782.38
16.500,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0215,858.69,232.72,819.41,226.29,910.43,266.47,932.19,345.28,985.83,611.75,1118.05,435.90,772.40,423.38,913.41,646.41,615.57,617.08,984.46,782.38
16.533,cam3,IDLE_ATTENTIVE,SECONDARY_MONITOR,-0.0219,859.11,232.33,819.91,225.88,910.92,266.18,932.56,345.07,985.85,611.75,1118.40,435.69,772.56,423.17,913.50,646.24,615.73,616.91,984.47,782.38
