t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
186.667,cam3,WAITING,DESK_MOUSE,-0.1060,898.96,212.40,849.01,211.87,927.66,262.59,937.17,345.99,988.68,611.43,1127.56,436.50,772.47,424.05,913.67,645.83,615.98,616.59,987.51,781.59
186.700,cam3,WAITING,DESK_MOUSE,-0.1058,899.83,211.78,849.85,211.28,928.44,262.16,937.76,345.64,988.70,611.42,1128.12,436.15,772.70,423.70,913.80,645.56,616.21,616.34,987.50,781.59
186.733,cam3,WAITING,DESK_MOUSE,-0.1056,900.59,211.20,850.60,210.74,929.15,261.78,938.28,345.32,988.73,611.41,1128.62,435.83,772.90,423.38,913.92,645.32,616.41,616.12,987.49,781.59
186.767,cam3,WAITING,DESK_MOUSE,-0.1054,901.42,210.64,851.38,210.22,929.83,261.42,938.78,345.02,988.75,611.40,1129.10,435.52,773.10,423.09,914.04,645.09,616.61,615.90,987.48,781.60
186.800,cam3,WAITING,DESK_MOUSE,-0.1053,902.32,210.09,852.21,209.66,930.51,261.06,939.29,344.72,988.77,611.39,1129.59,435.21,773.30,422.79,914.16,644.85,616.82,615.68,987.48,781.60
186.833,cam3,WAITING,DESK_MOUSE,-0.1051,902.93,209.63,852.79,209.27,931.08,260.76,939.69,344.48,988.79,611.39,1129.98,434.97,773.46,422.55,914.25,644.66,616.99,615.50,987.47,781.60
186.867,cam3,WAITING,DESK_MOUSE,-0.1049,903.68,209.17,853.48,208.81,931.60,260.49,940.07,344.26,988.81,611.38,1130.34,434.74,773.61,422.32,914.34,644.49,617.14,615.34,987.47,781.60
186.900,cam3,WAITING,DESK_MOUSE,-0.1047,904.28,208.76,854.06,208.43,932.17,260.20,940.48,344.02,988.82,611.37,1130.74,434.49,773.77,422.08,914.43,644.29,617.32,615.16,987.46,781.61
186.933,cam3,WAITING,DESK_MOUSE,-0.1045,904.78,208.44,854.52,208.14,932.57,260.00,940.76,343.86,988.83,611.37,1131.00,434.32,773.88,421.92,914.50,644.16,617.43,615.04,987.45,781.61
186.967,cam3,WAITING,DESK_MOUSE,-0.1043,905.23,208.09,854.98,207.82,933.00,259.79,941.07,343.68,988.85,611.36,1131.29,434.14,774.01,421.74,914.57,644.02,617.56,614.91,987.44,781.61
187.000,cam3,WAITING,DESK_MOUSE,-0.1039,905.78,207.79,855.48,207.50,933.39,259.60,941.33,343.53,988.85,611.36,1131.55,433.98,774.11,421.59,914.63,643.90,617.67,614.80,987.43,781.61
187.033,cam3,WAITING,DESK_MOUSE,-0.1035,906.12,207.57,855.82,207.28,933.65,259.48,941.50,343.43,988.85,611.36,1131.70,433.88,774.19,421.49,914.67,643.83,617.74,614.74,987.41,781.62
187.067,cam3,WAITING,DESK_MOUSE,-0.1030,906.18,207.46,855.96,207.15,933.76,259.43,941.55,343.40,988.85,611.36,1131.74,433.85,774.21,421.46,914.68,643.81,617.76,614.72,987.40,781.63
187.100,cam3,WAITING,DESK_MOUSE,-0.1025,906.36,207.30,856.15,207.00,933.87,259.39,941.61,343.37,988.84,611.36,1131.78,433.81,774.24,421.43,914.68,643.80,617.77,614.71,987.38,781.63
187.133,cam3,WAITING,DESK_MOUSE,-0.1020,906.52,207.19,856.32,206.89,934.00,259.34,941.67,343.33,988.84,611.36,1131.83,433.78,774.27,421.40,914.69,643.78,617.79,614.69,987.36,781.64
187.167,cam3,WAITING,DESK_MOUSE,-0.1016,906.61,207.12,856.44,206.82,934.11,259.30,941.72,343.30,988.83,611.36,1131.87,433.75,774.29,421.37,914.70,643.76,617.80,614.67,987.35,781.64
187.200,cam3,WAITING,DESK_MOUSE,-0.1012,906.69,207.04,856.51,206.78,934.20,259.27,941.76,343.28,988.82,611.36,1131.90,433.72,774.31,421.35,914.71,643.76,617.81,614.67,987.33,781.65
187.233,cam3,WAITING,DESK_MOUSE,-0.1007,906.91,206.93,856.70,206.67,934.30,259.24,941.79,343.26,988.82,611.36,1131.92,433.70,774.33,421.33,914.71,643.75,617.82,614.66,987.31,781.65
187.267,cam3,WAITING,DESK_MOUSE,-0.1002,907.10,206.87,856.89,206.56,934.38,259.21,941.81,343.25,988.81,611.36,1131.93,433.69,774.35,421.32,914.71,643.75,617.82,614.66,987.29,781.66
187.300,cam3,WAITING,DESK_MOUSE,-0.0996,907.30,206.78,857.10,206.43,934.47,259.18,941.85,343.23,988.80,611.36,1131.95,433.67,774.37,421.30,914.71,643.74,617.83,614.65,987.28,781.66
187.333,cam3,WAITING,DESK_MOUSE,-0.0990,907.51,206.73,857.27,206.35,934.56,259.15,941.88,343.21,988.79,611.37,1131.97,433.65,774.39,421.28,914.72,643.74,617.83,614.65,987.25,781.67
187.367,cam3,WAITING,DESK_MOUSE,-0.0984,907.62,206.61,857.42,206.24,934.70,259.10,941.95,343.17,988.78,611.37,1132.02,433.61,774.42,421.25,914.73,643.72,617.85,614.64,987.23,781.68
187.400,cam3,WAITING,DESK_MOUSE,-0.0978,907.66,206.56,857.52,206.18,934.78,259.08,941.97,343.16,988.77,611.37,1132.03,433.60,774.44,421.24,914.72,643.72,617.85,614.64,987.21,781.69
187.433,cam3,WAITING,DESK_MOUSE,-0.0972,907.83,206.46,857.66,206.10,934.88,259.05,942.00,343.14,988.77,611.37,1132.05,433.58,774.46,421.22,914.73,643.72,617.85,614.63,987.19,781.69
187.467,cam3,WAITING,DESK_MOUSE,-0.0966,907.88,206.38,857.74,206.04,934.92,259.05,941.99,343.15,988.75,611.37,1132.02,433.59,774.46,421.23,914.72,643.74,617.83,614.65,987.17,781.70
187.500,cam3,WAITING,DESK_MOUSE,-0.0960,907.82,206.41,857.73,206.05,934.91,259.08,941.94,343.18,988.74,611.37,1131.96,433.61,774.45,421.26,914.70,643.78,617.80,614.69,987.14,781.71
187.533,cam3,WAITING,DESK_MOUSE,-0.0954,907.92,206.36,857.84,205.98,934.93,259.08,941.91,343.19,988.73,611.38,1131.92,433.63,774.44,421.27,914.69,643.80,617.78,614.71,987.12,781.71
187.567,cam3,WAITING,DESK_MOUSE,-0.0946,907.70,206.45,857.68,206.07,934.78,259.18,941.75,343.28,988.70,611.38,1131.75,433.73,774.39,421.37,914.64,643.90,617.69,614.80,987.09,781.72
187.600,cam3,WAITING,DESK_MOUSE,-0.0939,907.55,206.55,857.57,206.14,934.64,259.28,941.60,343.37,988.68,611.39,1131.59,433.81,774.34,421.45,914.60,643.98,617.61,614.88,987.07,781.73
187.633,cam3,WAITING,DESK_MOUSE,-0.0932,907.55,206.54,857.59,206.13,934.60,259.32,941.53,343.41,988.67,611.39,1131.50,433.86,774.32,421.50,914.57,644.03,617.57,614.92,987.04,781.74
187.667,cam3,WAITING,DESK_MOUSE,-0.0925,907.24,206.72,857.34,206.28,934.33,259.48,941.28,343.55,988.64,611.40,1131.24,434.01,774.22,421.65,914.51,644.17,617.45,615.05,987.02,781.75
187.700,cam3,WAITING,DESK_MOUSE,-0.0920,906.98,206.85,857.15,206.37,934.10,259.62,941.05,343.68,988.62,611.40,1131.02,434.14,774.14,421.78,914.45,644.28,617.34,615.16,987.00,781.75
187.733,cam3,WAITING,DESK_MOUSE,-0.0914,906.68,207.01,856.90,206.53,933.83,259.78,940.81,343.82,988.60,611.41,1130.76,434.29,774.05,421.92,914.38,644.41,617.22,615.28,986.98,781.76
187.767,cam3,WAITING,DESK_MOUSE,-0.0909,906.32,207.25,856.57,206.75,933.49,259.98,940.50,344.00,988.57,611.41,1130.46,434.47,773.94,422.10,914.31,644.57,617.08,615.42,986.96,781.76
187.800,cam3,WAITING,DESK_MOUSE,-0.0905,905.93,207.50,856.21,206.99,933.13,260.19,940.18,344.18,988.55,611.42,1130.14,434.67,773.82,422.29,914.22,644.73,616.94,615.57,986.95,781.77
187.833,cam3,WAITING,DESK_MOUSE,-0.0900,905.59,207.67,855.95,207.14,932.86,260.36,939.93,344.33,988.53,611.43,1129.88,434.82,773.72,422.44,914.16,644.86,616.83,615.69,986.93,781.78
187.867,cam3,WAITING,DESK_MOUSE,-0.0894,905.17,207.97,855.57,207.40,932.45,260.59,939.57,344.54,988.50,611.44,1129.53,435.03,773.59,422.65,914.07,645.04,616.67,615.86,986.91,781.78
187.900,cam3,WAITING,DESK_MOUSE,-0.0891,904.66,208.27,855.11,207.69,932.01,260.85,939.19,344.76,988.47,611.44,1129.14,435.26,773.45,422.87,913.97,645.23,616.50,616.04,986.90,781.79
187.933,cam3,WAITING,DESK_MOUSE,-0.0887,903.93,208.65,854.51,208.07,931.53,261.13,938.78,345.01,988.44,611.45,1128.74,435.51,773.29,423.12,913.87,645.43,616.33,616.22,986.88,781.79
187.967,cam3,WAITING,DESK_MOUSE,-0.0882,903.37,208.98,854.01,208.41,931.08,261.39,938.39,345.24,988.41,611.46,1128.35,435.75,773.15,423.35,913.78,645.62,616.17,616.40,986.86,781.80
188.000,cam3,WAITING,DESK_MOUSE,-0.0878,902.79,209.36,853.47,208.77,930.57,261.68,937.96,345.49,988.38,611.47,1127.93,436.01,772.99,423.60,913.67,645.83,615.99,616.60,986.85,781.80
188.033,cam3,WAITING,DESK_MOUSE,-0.0874,902.23,209.73,852.96,209.12,930.05,261.99,937.52,345.76,988.35,611.48,1127.49,436.28,772.82,423.87,913.56,646.05,615.81,616.80,986.83,781.81
188.067,cam3,WAITING,DESK_MOUSE,-0.0869,901.74,210.04,852.52,209.41,929.58,262.27,937.11,346.00,988.32,611.49,1127.09,436.52,772.67,424.11,913.47,646.24,615.65,616.98,986.82,781.81
188.100,cam3,WAITING,DESK_MOUSE,-0.0865,901.15,210.41,851.97,209.77,929.05,262.58,936.66,346.27,988.29,611.50,1126.64,436.80,772.50,424.38,913.36,646.46,615.47,617.19,986.80,781.82
188.133,cam3,WAITING,DESK_MOUSE,-0.0861,900.55,210.80,851.43,210.12,928.50,262.91,936.19,346.56,988.26,611.51,1126.18,437.08,772.33,424.67,913.24,646.68,615.29,617.40,986.79,781.82
188.167,cam3,WAITING,DESK_MOUSE,-0.0858,899.99,211.21,850.89,210.51,927.96,263.23,935.74,346.84,988.23,611.51,1125.74,437.36,772.16,424.94,913.14,646.90,615.12,617.60,986.78,781.82
188.200,cam3,WAITING,DESK_MOUSE,-0.0853,899.43,211.55,850.39,210.83,927.43,263.55,935.29,347.12,988.20,611.52,1125.29,437.64,771.99,425.22,913.03,647.11,614.95,617.80,986.76,781.83
188.233,cam3,WAITING,CAMERA_LENS,-0.0849,898.77,211.99,849.82,211.22,926.88,263.88,934.83,347.40,988.17,611.53,1124.84,437.92,771.83,425.50,912.92,647.33,614.79,618.01,986.75,781.83
188.267,cam3,WAITING,CAMERA_LENS,-0.0845,898.05,212.46,849.17,211.65,926.28,264.22,934.37,347.69,988.14,611.54,1124.38,438.21,771.66,425.78,912.81,647.54,614.62,618.21,986.73,781.84
188.300,cam3,WAITING,CAMERA_LENS,-0.0841,897.21,213.01,848.41,212.15,925.61,264.58,933.91,347.98,988.10,611.55,1123.93,438.49,771.49,426.06,912.70,647.76,614.46,618.42,986.72,781.84
188.333,cam3,WAITING,CAMERA_LENS,-0.0836,896.27,213.80,847.37,212.93,924.76,264.97,933.45,348.26,988.07,611.56,1123.48,438.77,771.33,426.34,912.60,647.97,614.30,618.62,986.70,781.85
188.367,cam3,WAITING,CAMERA_LENS,-0.0830,894.81,214.98,845.76,214.13,923.64,265.41,933.01,348.54,988.04,611.57,1123.04,439.05,771.17,426.62,912.49,648.18,614.15,618.82,986.68,781.86
188.400,cam3,WAITING,CAMERA_LENS,-0.0824,893.09,216.63,843.73,215.75,922.20,265.94,932.57,348.82,988.00,611.58,1122.60,439.32,771.01,426.89,912.39,648.38,614.00,619.02,986.66,781.86
188.433,cam3,WAITING,CAMERA_LENS,-0.0819,890.89,218.73,841.14,217.89,920.46,266.55,932.15,349.09,987.97,611.59,1122.18,439.58,770.86,427.16,912.29,648.58,613.86,619.21,986.64,781.87
188.467,cam3,WAITING,CAMERA_LENS,-0.0814,888.31,221.30,838.10,220.53,918.44,267.26,931.73,349.36,987.94,611.60,1121.76,439.84,770.71,427.42,912.19,648.78,613.73,619.39,986.62,781.88
188.500,cam3,WAITING,CAMERA_LENS,-0.0808,885.58,224.34,834.83,223.65,916.23,268.09,931.32,349.63,987.91,611.61,1121.35,440.10,770.57,427.68,912.10,648.97,613.59,619.58,986.60,781.88
188.533,cam3,WAITING,CAMERA_LENS,-0.0801,882.83,227.71,831.47,227.17,913.92,268.99,930.94,349.87,987.87,611.62,1120.97,440.34,770.44,427.92,912.01,649.15,613.47,619.75,986.57,781.89
188.567,cam3,WAITING,CAMERA_LENS,-0.0795,880.26,231.41,828.23,231.02,911.61,269.98,930.58,350.11,987.85,611.63,1120.62,440.56,770.31,428.15,911.92,649.31,613.36,619.91,986.55,781.90
188.600,cam3,WAITING,CAMERA_LENS,-0.0788,877.94,235.25,825.22,235.04,909.34,271.04,930.22,350.35,987.81,611.64,1120.25,440.79,770.19,428.38,911.84,649.48,613.25,620.07,986.53,781.91
188.633,cam3,WAITING,CAMERA_LENS,-0.0782,876.04,238.99,822.65,238.96,907.27,272.09,929.91,350.55,987.78,611.64,1119.94,440.98,770.08,428.57,911.76,649.63,613.16,620.21,986.50,781.91
188.667,cam3,WAITING,CAMERA_LENS,-0.0774,874.28,242.62,820.34,242.79,905.38,273.14,929.59,350.76,987.75,611.65,1119.62,441.18,769.98,428.78,911.69,649.78,613.06,620.36,986.47,781.92
188.700,cam3,WAITING,CAMERA_LENS,-0.0766,872.93,245.79,818.52,246.10,903.78,274.09,929.32,350.94,987.72,611.66,1119.33,441.36,769.89,428.95,911.62,649.91,612.97,620.49,986.44,781.93
188.733,cam3,WAITING,CAMERA_LENS,-0.0758,871.96,248.53,817.13,248.97,902.41,274.96,929.01,351.14,987.69,611.67,1119.02,441.55,769.78,429.15,911.55,650.06,612.89,620.63,986.42,781.94
188.767,cam3,WAITING,CAMERA_LENS,-0.0751,871.21,250.63,816.08,251.21,901.35,275.67,928.74,351.32,987.67,611.67,1118.74,441.72,769.70,429.32,911.48,650.19,612.81,620.76,986.39,781.95
188.800,cam3,WAITING,CAMERA_LENS,-0.0744,870.65,252.06,815.35,252.71,900.62,276.17,928.53,351.46,987.64,611.68,1118.53,441.85,769.63,429.46,911.43,650.29,612.74,620.86,986.37,781.96
188.833,cam3,WAITING,CAMERA_LENS,-0.0738,870.33,252.95,814.91,253.65,900.12,276.52,928.34,351.59,987.62,611.69,1118.32,441.97,769.56,429.58,911.38,650.38,612.69,620.95,986.34,781.96
188.867,cam3,WAITING,CAMERA_LENS,-0.0730,870.03,253.49,814.59,254.17,899.78,276.76,928.13,351.72,987.60,611.69,1118.11,442.10,769.50,429.72,911.33,650.48,612.63,621.05,986.32,781.97
188.900,cam3,WAITING,CAMERA_LENS,-0.0723,869.83,253.70,814.38,254.43,899.56,276.92,927.96,351.84,987.58,611.70,1117.93,442.21,769.45,429.83,911.29,650.57,612.58,621.13,986.29,781.98
188.933,cam3,WAITING,CAMERA_LENS,-0.0716,869.67,253.87,814.24,254.60,899.42,277.02,927.85,351.91,987.56,611.70,1117.81,442.28,769.42,429.90,911.25,650.63,612.54,621.19,986.27,781.99
188.967,cam3,WAITING,CAMERA_LENS,-0.0709,869.57,254.01,814.15,254.72,899.31,277.09,927.76,351.97,987.54,611.70,1117.71,442.33,769.39,429.96,911.23,650.68,612.51,621.24,986.24,782.00
189.000,cam3,WAITING,CAMERA_LENS,-0.0701,869.38,254.18,813.98,254.88,899.15,277.21,927.63,352.06,987.52,611.71,1117.56,442.42,769.36,430.04,911.19,650.75,612.47,621.31,986.21,782.01
189.033,cam3,WAITING,CAMERA_LENS,-0.0692,869.25,254.26,813.89,254.94,899.07,277.26,927.57,352.10,987.50,611.71,1117.49,442.45,769.34,430.08,911.17,650.79,612.44,621.35,986.18,782.02
189.067,cam3,WAITING,CAMERA_LENS,-0.0683,869.44,254.03,814.07,254.71,899.24,277.15,927.70,352.01,987.49,611.71,1117.59,442.37,769.40,430.00,911.19,650.76,612.46,621.31,986.15,782.03
189.100,cam3,WAITING,CAMERA_LENS,-0.0673,869.43,254.01,814.09,254.69,899.28,277.12,927.73,351.99,987.47,611.72,1117.60,442.35,769.42,429.98,911.18,650.76,612.46,621.32,986.11,782.04
189.133,cam3,WAITING,CAMERA_LENS,-0.0664,869.54,253.98,814.17,254.67,899.30,277.11,927.73,351.98,987.46,611.72,1117.58,442.35,769.44,429.98,911.17,650.78,612.44,621.34,986.08,782.05
189.167,cam3,WAITING,CAMERA_LENS,-0.0653,869.61,253.94,814.22,254.65,899.31,277.10,927.74,351.97,987.44,611.72,1117.57,442.34,769.45,429.97,911.16,650.80,612.43,621.35,986.04,782.06
189.200,cam3,WAITING,CAMERA_LENS,-0.0643,869.83,253.86,814.41,254.52,899.43,277.02,927.83,351.91,987.42,611.72,1117.63,442.28,769.50,429.92,911.17,650.78,612.44,621.34,986.00,782.07
189.233,cam3,WAITING,CAMERA_LENS,-0.0633,869.74,253.82,814.37,254.48,899.45,277.00,927.84,351.90,987.41,611.73,1117.62,442.27,769.51,429.91,911.16,650.79,612.43,621.35,985.97,782.08
189.267,cam3,WAITING,CAMERA_LENS,-0.0623,869.77,253.82,814.40,254.48,899.48,276.98,927.86,351.88,987.39,611.73,1117.62,442.26,769.53,429.90,911.16,650.80,612.42,621.36,985.93,782.10
189.300,cam3,WAITING,CAMERA_LENS,-0.0614,869.57,253.93,814.27,254.55,899.40,277.04,927.80,351.92,987.37,611.73,1117.54,442.30,769.52,429.94,911.13,650.85,612.40,621.40,985.90,782.11
189.333,cam3,WAITING,CAMERA_LENS,-0.0606,869.68,253.88,814.34,254.52,899.42,277.03,927.81,351.91,987.36,611.73,1117.53,442.29,769.53,429.93,911.13,650.86,612.39,621.41,985.87,782.12
189.367,cam3,WAITING,CAMERA_LENS,-0.0598,869.84,253.87,814.46,254.52,899.49,276.98,927.86,351.88,987.34,611.73,1117.56,442.26,769.56,429.90,911.13,650.85,612.39,621.41,985.84,782.13
189.400,cam3,WAITING,CAMERA_LENS,-0.0591,869.83,253.75,814.48,254.40,899.53,276.95,927.89,351.86,987.33,611.74,1117.58,442.24,769.58,429.88,911.13,650.85,612.39,621.41,985.82,782.13
189.433,cam3,WAITING,CAMERA_LENS,-0.0585,869.88,253.73,814.54,254.35,899.58,276.92,927.93,351.83,987.32,611.74,1117.60,442.21,769.60,429.86,911.13,650.85,612.39,621.41,985.79,782.14
189.467,cam3,WAITING,CAMERA_LENS,-0.0578,870.08,253.52,814.72,254.16,899.74,276.80,928.05,351.75,987.32,611.74,1117.70,442.13,769.65,429.78,911.15,650.81,612.41,621.37,985.77,782.15
189.500,cam3,WAITING,CAMERA_LENS,-0.0572,870.02,253.48,814.69,254.10,899.71,276.82,928.03,351.76,987.30,611.74,1117.67,442.15,769.65,429.80,911.13,650.84,612.40,621.39,985.75,782.16
189.533,cam3,WAITING,CAMERA_LENS,-0.0565,870.18,253.38,814.81,254.00,899.76,276.79,928.06,351.74,987.29,611.74,1117.68,442.12,769.67,429.77,911.13,650.83,612.40,621.39,985.72,782.16
189.567,cam3,WAITING,CAMERA_LENS,-0.0557,870.23,253.32,814.87,253.93,899.81,276.75,928.10,351.71,987.28,611.74,1117.70,442.10,769.70,429.75,911.13,650.83,612.40,621.39,985.69,782.17
189.600,cam3,WAITING,CAMERA_LENS,-0.0551,870.16,253.44,814.79,254.03,899.72,276.82,928.02,351.76,987.27,611.75,1117.61,442.15,769.68,429.80,911.11,650.88,612.37,621.43,985.67,782.18
189.633,cam3,WAITING,CAMERA_LENS,-0.0544,870.15,253.39,814.81,253.96,899.74,276.80,928.04,351.75,987.26,611.75,1117.62,442.13,769.69,429.79,911.11,650.88,612.37,621.44,985.65,782.19
189.667,cam3,WAITING,CAMERA_LENS,-0.0537,870.27,253.27,814.94,253.86,899.91,276.69,928.16,351.66,987.25,611.75,1117.72,442.05,769.74,429.71,911.12,650.85,612.39,621.40,985.62,782.20
189.700,cam3,WAITING,CAMERA_LENS,-0.0530,870.55,253.04,815.19,253.65,900.15,276.52,928.35,351.54,987.25,611.75,1117.89,441.94,769.82,429.59,911.16,650.78,612.42,621.34,985.60,782.20
189.733,cam3,WAITING,CAMERA_LENS,-0.0524,870.88,252.88,815.48,253.48,900.40,276.34,928.55,351.40,987.25,611.74,1118.06,441.81,769.90,429.46,911.19,650.71,612.46,621.27,985.57,782.21
189.767,cam3,WAITING,CAMERA_LENS,-0.0519,871.19,252.59,815.78,253.17,900.69,276.14,928.77,351.25,987.25,611.74,1118.27,441.67,769.98,429.32,911.23,650.63,612.51,621.19,985.55,782.22
189.800,cam3,WAITING,CAMERA_LENS,-0.0514,871.57,252.21,816.14,252.81,901.06,275.89,929.06,351.06,987.25,611.74,1118.53,441.49,770.09,429.14,911.29,650.52,612.57,621.08,985.54,782.22
